Cable_A_Name,Cable_A_Dia_mm,Cable_A_Material,Cable_B_Name,Cable_B_Dia_mm,Cable_B_Material,Part_Number,NZ_Alpha_Short_Code,Chart_Source
7 / 144 ALI,11.0,Aluminum,185MM2 CU (37 / 2.52),17.64,Copper,602002-0,,Blue
7 / 144 ALI,11.0,Aluminum,DINGO / WETA,16.75,Aluminum,602380-4,B5-6,Blue
7 / 144 ALI,11.0,Aluminum,DINGO / WETA,16.75,Aluminum,602380-5,,Blue
7 / 144 ALI,11.0,Aluminum,KRYPTON,16.3,Aluminum,602046-6,,Blue
7 / 144 ALI,11.0,Aluminum,KRYPTON,16.3,Aluminum,602380-3,B5-5,White
7 / 144 ALI,11.0,Aluminum,HORNET,16.25,Aluminum,602046-6,,Blue
7 / 144 ALI,11.0,Aluminum,HORNET,16.25,Aluminum,602380-3,B5-5,White
7 / 144 ALI,11.0,Aluminum,CRICKET,16.1,Aluminum,602046-6,,Blue
7 / 144 ALI,11.0,Aluminum,CRICKET,16.1,Aluminum,602380-3,B5-5,White
7 / 144 ALI,11.0,Aluminum,WAXWING,15.94,Aluminum,602046-6,,Blue
7 / 144 ALI,11.0,Aluminum,WAXWING,15.94,Aluminum,602380-3,B5-5,Blue
7 / 144 ALI,11.0,Aluminum,150MM2 CU (37 / 2.25),15.75,Copper,602046-6,,Blue
7 / 144 ALI,11.0,Aluminum,150MM2 CU (37 / 2.25),15.75,Copper,602380-3,B5-5,White
7 / 144 ALI,11.0,Aluminum,37 / .083 CU (126.7MM2),14.8,Copper,602046-6,,Blue
7 / 144 ALI,11.0,Aluminum,37 / .083 CU (126.7MM2),14.8,Copper,602046-4,,Blue
7 / 144 ALI,11.0,Aluminum,BEE,14.71,Aluminum,602046-4,,Blue
7 / 144 ALI,11.0,Aluminum,19 / 116 CU,14.7,Copper,602046-4,,Blue
7 / 144 ALI,11.0,Aluminum,IODINE,14.3,Aluminum,600466-0,B1-M,Blue
7 / 144 ALI,11.0,Aluminum,IODINE,14.3,Aluminum,600465-0,B1-L,Blue
7 / 144 ALI,11.0,Aluminum,IODINE,14.3,Aluminum,600459-0,B1-H,Blue
7 / 144 ALI,11.0,Aluminum,120MM2 CU (37 / 2.03),14.21,Copper,600466-0,B1-M,Blue
7 / 144 ALI,11.0,Aluminum,120MM2 CU (37 / 2.03),14.21,Copper,600465-0,B1-L,Blue
7 / 144 ALI,11.0,Aluminum,120MM2 CU (37 / 2.03),14.21,Copper,600459-0,B1-H,Blue
7 / 144 ALI,11.0,Aluminum,HARE,14.17,Aluminum,600465-0,B1-L,Blue
7 / 144 ALI,11.0,Aluminum,HARE,14.17,Aluminum,600466-0,B1-M,Blue
7 / 144 ALI,11.0,Aluminum,HARE,14.17,Aluminum,600459-0,B1-H,Blue
7 / 144 ALI,11.0,Aluminum,HARE,14.17,Aluminum,600466-0,B1-M,Blue
7 / 144 ALI,11.0,Aluminum,HARE,14.17,Aluminum,600465-0,B1-L,Blue
7 / 144 ALI,11.0,Aluminum,HARE,14.17,Aluminum,600459-0,B1-H,Blue
7 / 144 ALI,11.0,Aluminum,DOG / WEKE,14.16,Aluminum,600466-0,B1-M,Blue
7 / 144 ALI,11.0,Aluminum,DOG / WEKE,14.16,Aluminum,600465-0,B1-L,Blue
7 / 144 ALI,11.0,Aluminum,DOG / WEKE,14.16,Aluminum,600459-0,B1-H,Blue
7 / 144 ALI,11.0,Aluminum,HYDROGEN,13.5,Aluminum,600466-0,B1-M,Blue
7 / 144 ALI,11.0,Aluminum,HYDROGEN,13.5,Aluminum,600465-0,B1-L,Blue
7 / 144 ALI,11.0,Aluminum,HYDROGEN,13.5,Aluminum,600459-0,B1-H,Blue
7 / 144 ALI,11.0,Aluminum,BEETLE,13.33,Aluminum,600466-0,B1-M,Blue
7 / 144 ALI,11.0,Aluminum,BEETLE,13.33,Aluminum,600465-0,B1-L,Blue
7 / 144 ALI,11.0,Aluminum,BEETLE,13.33,Aluminum,600459-0,B1-H,Blue
7 / 144 ALI,11.0,Aluminum,BEETLE,13.33,Aluminum,600458-0,B1-K,Blue
7 / 144 ALI,11.0,Aluminum,WASP,13.2,Aluminum,600465-0,B1-L,Blue
7 / 144 ALI,11.0,Aluminum,WASP,13.2,Aluminum,600459-0,B1-H,Blue
7 / 144 ALI,11.0,Aluminum,WASP,13.2,Aluminum,600458-0,B1-K,Blue
7 / 144 ALI,11.0,Aluminum,19 / 101 CU / 37 / .072 CU (95.3MM2),12.8,Copper,600459-0,B1-H,Blue
7 / 144 ALI,11.0,Aluminum,19 / 101 CU / 37 / .072 CU (95.3MM2),12.8,Copper,600458-0,B1-K,Blue
7 / 144 ALI,11.0,Aluminum,AMPACT LUG (CU),12.7,Copper,600459-0,B1-H,Blue
7 / 144 ALI,11.0,Aluminum,AMPACT LUG (CU),12.7,Copper,600458-0,B1-K,Blue
7 / 144 ALI,11.0,Aluminum,95MM2 CU (19 / 2.52),12.6,Copper,600459-0,B1-H,Blue
7 / 144 ALI,11.0,Aluminum,95MM2 CU (19 / 2.52),12.6,Copper,600458-0,B1-K,Blue
7 / 144 ALI,11.0,Aluminum,PIGEON,12.5,Aluminum,600459-0,B1-H,Blue
7 / 144 ALI,11.0,Aluminum,PIGEON,12.5,Aluminum,600458-0,B1-K,Blue
7 / 144 ALI,11.0,Aluminum,RACCOON,12.3,Aluminum,600459-0,B1-H,Blue
7 / 144 ALI,11.0,Aluminum,RACCOON,12.3,Aluminum,600458-0,B1-K,Blue
7 / 144 ALI,11.0,Aluminum,PETREL,11.71,Aluminum,600458-0,B1-K,Blue
7 / 144 ALI,11.0,Aluminum,PETREL,11.71,Aluminum,600411-0,B1-T,Blue
7 / 144 ALI,11.0,Aluminum,GRASSHOPPER,11.7,Aluminum,600458-0,B1-K,Blue
7 / 144 ALI,11.0,Aluminum,GRASSHOPPER,11.7,Aluminum,600411-0,B1-T,Blue
7 / 144 ALI,11.0,Aluminum,HELIUM / GARNET,11.3,Aluminum,600458-0,B1-K,Blue
7 / 144 ALI,11.0,Aluminum,HELIUM / GARNET,11.3,Aluminum,600411-0,B1-T,Blue
7 / 144 ALI,11.0,Aluminum,7 / 144 ALI,11.0,Aluminum,600458-0,B1-K,Blue
7 / 144 ALI,11.0,Aluminum,7 / 144 ALI,11.0,Aluminum,600411-0,B1-T,Blue
7 / 144 ALI,11.0,Aluminum,MINK / RANGO,10.98,Aluminum,600458-0,B1-K,Blue
7 / 144 ALI,11.0,Aluminum,MINK / RANGO,10.98,Aluminum,600411-0,B1-T,Blue
7 / 144 ALI,11.0,Aluminum,70MM2 CU (19 / 2.14),10.7,Copper,600458-0,B1-K,Blue
7 / 144 ALI,11.0,Aluminum,70MM2 CU (19 / 2.14),10.7,Copper,600411-0,B1-T,Blue
7 / 144 ALI,11.0,Aluminum,19 / 083 CU (65.1MM2),10.5,Copper,600458-0,B1-K,Blue
7 / 144 ALI,11.0,Aluminum,19 / 083 CU (65.1MM2),10.5,Copper,600411-0,B1-T,Blue
7 / 144 ALI,11.0,Aluminum,HAKE,10.41,Aluminum,600458-0,B1-K,Blue
7 / 144 ALI,11.0,Aluminum,HAKE,10.41,Aluminum,600411-0,B1-T,Blue
7 / 144 ALI,11.0,Aluminum,FLY / SNIPE,10.2,Aluminum,600458-0,B1-K,Blue
7 / 144 ALI,11.0,Aluminum,FLY / SNIPE,10.2,Aluminum,600411-0,B1-T,Blue
7 / 144 ALI,11.0,Aluminum,RAVEN,10.11,Aluminum,600458-0,B1-K,Blue
7 / 144 ALI,11.0,Aluminum,RAVEN,10.11,Aluminum,600411-0,B1-T,Blue
7 / 144 ALI,11.0,Aluminum,RAVEN,10.11,Aluminum,600448-0,,Blue
7 / 144 ALI,11.0,Aluminum,RABBIT,10.0,Aluminum,600458-0,B1-K,Blue
7 / 144 ALI,11.0,Aluminum,RABBIT,10.0,Aluminum,600411-0,B1-T,Blue
7 / 144 ALI,11.0,Aluminum,RABBIT,10.0,Aluminum,600448-0,,Blue
7 / 144 ALI,11.0,Aluminum,19 / 072 CU,9.15,Copper,600403-0,,Blue
7 / 144 ALI,11.0,Aluminum,19 / 072 CU,9.15,Copper,600448-0,,Blue
7 / 144 ALI,11.0,Aluminum,19 / 072 CU,9.15,Copper,600411-0,B1-T,Blue
7 / 144 ALI,11.0,Aluminum,FLUORINE,9.0,Aluminum,600403-0,,Blue
7 / 144 ALI,11.0,Aluminum,FLUORINE,9.0,Aluminum,600448-0,,Blue
7 / 144 ALI,11.0,Aluminum,FLUORINE,9.0,Aluminum,600411-0,B1-T,Blue
7 / 144 ALI,11.0,Aluminum,KUTU / FERRET,9.0,Aluminum,600403-0,,Blue
7 / 144 ALI,11.0,Aluminum,KUTU / FERRET,9.0,Aluminum,600448-0,,Blue
7 / 144 ALI,11.0,Aluminum,KUTU / FERRET,9.0,Aluminum,600411-0,B1-T,Blue
7 / 144 ALI,11.0,Aluminum,LAMPREY,8.97,Aluminum,600403-0,,Blue
7 / 144 ALI,11.0,Aluminum,LAMPREY,8.97,Aluminum,600448-0,,Blue
7 / 144 ALI,11.0,Aluminum,LAMPREY,8.97,Aluminum,600411-0,B1-T,Blue
7 / 144 ALI,11.0,Aluminum,50MM2 CU (19 / 1.78),8.9,Copper,600403-0,,Blue
7 / 144 ALI,11.0,Aluminum,50MM2 CU (19 / 1.78),8.9,Copper,600448-0,,Blue
7 / 144 ALI,11.0,Aluminum,50MM2 CU (19 / 1.78),8.9,Copper,600411-0,B1-T,Blue
7 / 144 ALI,11.0,Aluminum,LADYBIRD,8.4,Aluminum,600403-0,,Blue
7 / 144 ALI,11.0,Aluminum,LADYBIRD,8.4,Aluminum,600448-0,,Blue
7 / 144 ALI,11.0,Aluminum,LADYBIRD,8.4,Aluminum,600411-0,B1-T,Blue
7 / 144 ALI,11.0,Aluminum,FOX,8.38,Aluminum,600403-0,,Blue
7 / 144 ALI,11.0,Aluminum,FOX,8.38,Aluminum,600448-0,,Blue
7 / 144 ALI,11.0,Aluminum,FOX,8.38,Aluminum,600411-0,B1-T,Blue
7 / 144 ALI,11.0,Aluminum,19 / 064 CU (38.7MM2),8.13,Copper,600403-0,,Blue
7 / 144 ALI,11.0,Aluminum,19 / 064 CU (38.7MM2),8.13,Copper,600448-0,,Blue
7 / 144 ALI,11.0,Aluminum,19 / 064 CU (38.7MM2),8.13,Copper,600411-0,B1-T,Blue
7 / 144 ALI,11.0,Aluminum,SPARROW,8.13,Aluminum,600403-0,,Blue
7 / 144 ALI,11.0,Aluminum,SPARROW,8.13,Aluminum,600448-0,,Blue
7 / 144 ALI,11.0,Aluminum,SPARROW,8.13,Aluminum,600411-0,B1-T,Blue
7 / 144 ALI,11.0,Aluminum,35MM2 CU (19 / 1.53),7.65,Copper,600448-0,,Blue
7 / 144 ALI,11.0,Aluminum,35MM2 CU (19 / 1.53),7.65,Copper,600403-0,,Blue
7 / 144 ALI,11.0,Aluminum,CHLORINE,7.5,Aluminum,600448-0,,Blue
7 / 144 ALI,11.0,Aluminum,CHLORINE,7.5,Aluminum,600403-0,,Blue
7 / 144 ALI,11.0,Aluminum,GOPHER / POKO,7.08,Aluminum,600448-0,,Blue
7 / 144 ALI,11.0,Aluminum,GOPHER / POKO,7.08,Aluminum,600403-0,,Blue
7 / 144 ALI,11.0,Aluminum,BORON,6.8,Aluminum,600448-0,,Blue
7 / 144 ALI,11.0,Aluminum,BORON,6.8,Aluminum,600403-0,,Blue
7 / 144 ALI,11.0,Aluminum,FLOUNDER,6.7,Aluminum,600448-0,,Blue
7 / 144 ALI,11.0,Aluminum,FLOUNDER,6.7,Aluminum,600403-0,,Blue
7 / 144 ALI,11.0,Aluminum,GNAT,6.62,Aluminum,600448-0,,Blue
7 / 144 ALI,11.0,Aluminum,GNAT,6.62,Aluminum,600403-0,,Blue
7 / 144 ALI,11.0,Aluminum,19.052 CU (25.5MM2),6.6,Copper,600448-0,,Blue
7 / 144 ALI,11.0,Aluminum,19.052 CU (25.5MM2),6.6,Copper,600403-0,,Blue
7 / 144 ALI,11.0,Aluminum,25MM2 CU (7 / 2.14),6.42,Copper,600447-0,B1-D,Blue
7 / 144 ALI,11.0,Aluminum,25MM2 CU (7 / 2.14),6.42,Copper,600456-0,B1-F,Blue
7 / 144 ALI,11.0,Aluminum,SWAN,6.35,Aluminum,600447-0,B1-D,Blue
7 / 144 ALI,11.0,Aluminum,SWAN,6.35,Aluminum,600456-0,B1-F,Blue
7 / 144 ALI,11.0,Aluminum,7 / 080 CU,6.33,Copper,600447-0,B1-D,Blue
7 / 144 ALI,11.0,Aluminum,7 / 080 CU,6.33,Copper,600456-0,B1-F,Blue
7 / 144 ALI,11.0,Aluminum,MAGPIE,6.33,Aluminum,600447-0,B1-D,Blue
7 / 144 ALI,11.0,Aluminum,MAGPIE,6.33,Aluminum,600456-0,B1-F,Blue
7 / 144 ALI,11.0,Aluminum,SQUIRREL / NAMU,6.33,Aluminum,600447-0,B1-D,Blue
7 / 144 ALI,11.0,Aluminum,SQUIRREL / NAMU,6.33,Aluminum,600456-0,B1-F,Blue
7 / 144 ALI,11.0,Aluminum,HERRING / THRUSH,5.66,Aluminum,600447-0,B1-D,Blue
7 / 144 ALI,11.0,Aluminum,ARGON,5.3,Aluminum,600447-0,B1-D,Blue
7 / 144 ALI,11.0,Aluminum,16MM2 CU (7 / 1.70),5.1,Copper,600446-0,,Blue
7 / 144 ALI,11.0,Aluminum,16MM2 CU (7 / 1.70),5.1,Copper,600455-0,B1-G,Blue
7 / 144 ALI,11.0,Aluminum,MULLET,4.9,Aluminum,600446-0,,Blue
7 / 144 ALI,11.0,Aluminum,MULLET,4.9,Aluminum,600455-0,B1-G,Blue
7 / 144 ALI,11.0,Aluminum,7 / 064 CU (14.28MM2),4.88,Copper,600446-0,,Blue
7 / 144 ALI,11.0,Aluminum,7 / 064 CU (14.28MM2),4.88,Copper,600455-0,B1-G,Blue
7 / 144 ALI,11.0,Aluminum,37 / .072 CU (95.3MM2),,Copper,600458-0,B1-K,Blue
MINK / RANGO,10.98,Aluminum,BUTTERFLY,23.2,Aluminum,1-602031-7,Y2-28,Yellow
MINK / RANGO,10.98,Aluminum,300MM2 CU (61 / 2.52),22.68,Copper,1-602031-7,Y2-28,Yellow
MINK / RANGO,10.98,Aluminum,COCKROACH,21.1,Aluminum,1-602031-9,,Yellow
MINK / RANGO,10.98,Aluminum,COCKROACH,21.1,Aluminum,1-602031-8,,Yellow
MINK / RANGO,10.98,Aluminum,COCKROACH,21.1,Aluminum,1-602031-7,Y2-28,Yellow
MINK / RANGO,10.98,Aluminum,240MM2 CU (61 / 2.25),20.25,Copper,1-602031-9,,Yellow
MINK / RANGO,10.98,Aluminum,240MM2 CU (61 / 2.25),20.25,Copper,1-602031-8,,Yellow
MINK / RANGO,10.98,Aluminum,240MM2 CU (61 / 2.25),20.25,Copper,1-602031-7,Y2-28,Yellow
MINK / RANGO,10.98,Aluminum,SPIDER,20.0,Aluminum,1-602031-9,,Yellow
MINK / RANGO,10.98,Aluminum,SPIDER,20.0,Aluminum,1-602031-7,Y2-28,Yellow
MINK / RANGO,10.98,Aluminum,SPIDER,20.0,Aluminum,1-602031-8,,Yellow
MINK / RANGO,10.98,Aluminum,CHAFER,19.9,Aluminum,1-602031-9,,Yellow
MINK / RANGO,10.98,Aluminum,CHAFER,19.9,Aluminum,1-602031-7,Y2-28,Yellow
MINK / RANGO,10.98,Aluminum,CHAFER,19.9,Aluminum,1-602031-8,,Yellow
MINK / RANGO,10.98,Aluminum,IBIS,19.89,Aluminum,1-602031-9,,Yellow
MINK / RANGO,10.98,Aluminum,IBIS,19.89,Aluminum,1-602031-7,Y2-28,Yellow
MINK / RANGO,10.98,Aluminum,IBIS,19.89,Aluminum,1-602031-8,,Yellow
MINK / RANGO,10.98,Aluminum,JAGUAR / MATA,19.3,Aluminum,1-602031-9,,Yellow
MINK / RANGO,10.98,Aluminum,JAGUAR / MATA,19.3,Aluminum,1-602031-7,Y2-28,Yellow
MINK / RANGO,10.98,Aluminum,JAGUAR / MATA,19.3,Aluminum,1-602031-8,,Yellow
MINK / RANGO,10.98,Aluminum,NEON,18.8,Aluminum,1-602031-9,,Yellow
MINK / RANGO,10.98,Aluminum,NEON,18.8,Aluminum,1-602031-8,,Yellow
MINK / RANGO,10.98,Aluminum,NEON,18.8,Aluminum,1-602031-7,Y2-28,Yellow
MINK / RANGO,10.98,Aluminum,NEON,18.8,Aluminum,602002-0,,Yellow
MINK / RANGO,10.98,Aluminum,37 / .103 CU (195.1MM2 / 37 / 2.62),18.3,Copper,1-602031-9,,Yellow
MINK / RANGO,10.98,Aluminum,37 / .103 CU (195.1MM2 / 37 / 2.62),18.3,Copper,602002-0,,Blue
MINK / RANGO,10.98,Aluminum,37 / .103 CU (195.1MM2 / 37 / 2.62),18.3,Copper,1-602031-8,,Yellow
MINK / RANGO,10.98,Aluminum,WOLF,18.13,Aluminum,1-602031-9,,Yellow
MINK / RANGO,10.98,Aluminum,WOLF,18.13,Aluminum,1-602031-8,,Yellow
MINK / RANGO,10.98,Aluminum,WOLF,18.13,Aluminum,602002-0,,Yellow
MINK / RANGO,10.98,Aluminum,CATERPILLAR,17.7,Aluminum,1-602031-9,,Yellow
MINK / RANGO,10.98,Aluminum,CATERPILLAR,17.7,Aluminum,1-602031-8,,Yellow
MINK / RANGO,10.98,Aluminum,CATERPILLAR,17.7,Aluminum,602002-0,,Yellow
MINK / RANGO,10.98,Aluminum,185MM2 ALI,17.64,Aluminum,1-602031-9,,Yellow
MINK / RANGO,10.98,Aluminum,185MM2 ALI,17.64,Aluminum,1-602031-8,,Yellow
MINK / RANGO,10.98,Aluminum,185MM2 ALI,17.64,Aluminum,602002-0,,Yellow
MINK / RANGO,10.98,Aluminum,185MM2 CU (37 / 2.52),17.64,Copper,1-602031-9,,Yellow
MINK / RANGO,10.98,Aluminum,185MM2 CU (37 / 2.52),17.64,Copper,1-602031-8,,Yellow
MINK / RANGO,10.98,Aluminum,185MM2 CU (37 / 2.52),17.64,Copper,602002-0,,Blue
MINK / RANGO,10.98,Aluminum,DINGO / WETA,16.75,Aluminum,602380-4,B5-6,Blue
MINK / RANGO,10.98,Aluminum,DINGO / WETA,16.75,Aluminum,602380-5,,Blue
MINK / RANGO,10.98,Aluminum,KRYPTON,16.3,Aluminum,602046-6,,Blue
MINK / RANGO,10.98,Aluminum,KRYPTON,16.3,Aluminum,602380-3,B5-5,White
MINK / RANGO,10.98,Aluminum,HORNET,16.25,Aluminum,602046-6,,Blue
MINK / RANGO,10.98,Aluminum,HORNET,16.25,Aluminum,602380-3,B5-5,White
MINK / RANGO,10.98,Aluminum,CRICKET,16.1,Aluminum,602046-6,,Blue
MINK / RANGO,10.98,Aluminum,CRICKET,16.1,Aluminum,602380-3,B5-5,White
MINK / RANGO,10.98,Aluminum,WAXWING,15.94,Aluminum,602046-6,,Blue
MINK / RANGO,10.98,Aluminum,WAXWING,15.94,Aluminum,602380-3,B5-5,Blue
MINK / RANGO,10.98,Aluminum,150MM2 CU (37 / 2.25),15.75,Copper,602046-6,,Blue
MINK / RANGO,10.98,Aluminum,150MM2 CU (37 / 2.25),15.75,Copper,602380-3,B5-5,White
MINK / RANGO,10.98,Aluminum,37 / .083 CU (126.7MM2),14.8,Copper,602046-6,,Blue
MINK / RANGO,10.98,Aluminum,37 / .083 CU (126.7MM2),14.8,Copper,602046-4,,Blue
MINK / RANGO,10.98,Aluminum,BEE,14.71,Aluminum,602046-4,,Blue
MINK / RANGO,10.98,Aluminum,19 / 116 CU,14.7,Copper,602046-4,,Blue
MINK / RANGO,10.98,Aluminum,IODINE,14.3,Aluminum,600466-0,B1-M,Blue
MINK / RANGO,10.98,Aluminum,IODINE,14.3,Aluminum,600465-0,B1-L,Blue
MINK / RANGO,10.98,Aluminum,IODINE,14.3,Aluminum,600459-0,B1-H,Blue
MINK / RANGO,10.98,Aluminum,120MM2 CU (37 / 2.03),14.21,Copper,600466-0,B1-M,Blue
MINK / RANGO,10.98,Aluminum,120MM2 CU (37 / 2.03),14.21,Copper,600465-0,B1-L,Blue
MINK / RANGO,10.98,Aluminum,120MM2 CU (37 / 2.03),14.21,Copper,600459-0,B1-H,Blue
MINK / RANGO,10.98,Aluminum,HARE,14.17,Aluminum,600465-0,B1-L,Blue
MINK / RANGO,10.98,Aluminum,HARE,14.17,Aluminum,600466-0,B1-M,Blue
MINK / RANGO,10.98,Aluminum,HARE,14.17,Aluminum,600459-0,B1-H,Blue
MINK / RANGO,10.98,Aluminum,HARE,14.17,Aluminum,600466-0,B1-M,Blue
MINK / RANGO,10.98,Aluminum,HARE,14.17,Aluminum,600465-0,B1-L,Blue
MINK / RANGO,10.98,Aluminum,HARE,14.17,Aluminum,600459-0,B1-H,Blue
MINK / RANGO,10.98,Aluminum,DOG / WEKE,14.16,Aluminum,600466-0,B1-M,Blue
MINK / RANGO,10.98,Aluminum,DOG / WEKE,14.16,Aluminum,600465-0,B1-L,Blue
MINK / RANGO,10.98,Aluminum,DOG / WEKE,14.16,Aluminum,600459-0,B1-H,Blue
MINK / RANGO,10.98,Aluminum,HYDROGEN,13.5,Aluminum,600466-0,B1-M,Blue
MINK / RANGO,10.98,Aluminum,HYDROGEN,13.5,Aluminum,600465-0,B1-L,Blue
MINK / RANGO,10.98,Aluminum,HYDROGEN,13.5,Aluminum,600459-0,B1-H,Blue
MINK / RANGO,10.98,Aluminum,BEETLE,13.33,Aluminum,600466-0,B1-M,Blue
MINK / RANGO,10.98,Aluminum,BEETLE,13.33,Aluminum,600465-0,B1-L,Blue
MINK / RANGO,10.98,Aluminum,BEETLE,13.33,Aluminum,600459-0,B1-H,Blue
MINK / RANGO,10.98,Aluminum,BEETLE,13.33,Aluminum,600458-0,B1-K,Blue
MINK / RANGO,10.98,Aluminum,WASP,13.2,Aluminum,600465-0,B1-L,Blue
MINK / RANGO,10.98,Aluminum,WASP,13.2,Aluminum,600459-0,B1-H,Blue
MINK / RANGO,10.98,Aluminum,WASP,13.2,Aluminum,600458-0,B1-K,Blue
MINK / RANGO,10.98,Aluminum,19 / 101 CU / 37 / .072 CU (95.3MM2),12.8,Copper,600459-0,B1-H,Blue
MINK / RANGO,10.98,Aluminum,19 / 101 CU / 37 / .072 CU (95.3MM2),12.8,Copper,600458-0,B1-K,Blue
MINK / RANGO,10.98,Aluminum,AMPACT LUG (CU),12.7,Copper,600459-0,B1-H,Blue
MINK / RANGO,10.98,Aluminum,AMPACT LUG (CU),12.7,Copper,600458-0,B1-K,Blue
MINK / RANGO,10.98,Aluminum,95MM2 CU (19 / 2.52),12.6,Copper,600459-0,B1-H,Blue
MINK / RANGO,10.98,Aluminum,95MM2 CU (19 / 2.52),12.6,Copper,600458-0,B1-K,Blue
MINK / RANGO,10.98,Aluminum,PIGEON,12.5,Aluminum,600459-0,B1-H,Blue
MINK / RANGO,10.98,Aluminum,PIGEON,12.5,Aluminum,600458-0,B1-K,Blue
MINK / RANGO,10.98,Aluminum,RACCOON,12.3,Aluminum,600459-0,B1-H,Blue
MINK / RANGO,10.98,Aluminum,RACCOON,12.3,Aluminum,600458-0,B1-K,Blue
MINK / RANGO,10.98,Aluminum,PETREL,11.71,Aluminum,600458-0,B1-K,Blue
MINK / RANGO,10.98,Aluminum,PETREL,11.71,Aluminum,600411-0,B1-T,Blue
MINK / RANGO,10.98,Aluminum,GRASSHOPPER,11.7,Aluminum,600458-0,B1-K,Blue
MINK / RANGO,10.98,Aluminum,GRASSHOPPER,11.7,Aluminum,600411-0,B1-T,Blue
MINK / RANGO,10.98,Aluminum,HELIUM / GARNET,11.3,Aluminum,600458-0,B1-K,Blue
MINK / RANGO,10.98,Aluminum,HELIUM / GARNET,11.3,Aluminum,600411-0,B1-T,Blue
MINK / RANGO,10.98,Aluminum,7 / 144 ALI,11.0,Aluminum,600458-0,B1-K,Blue
MINK / RANGO,10.98,Aluminum,7 / 144 ALI,11.0,Aluminum,600411-0,B1-T,Blue
MINK / RANGO,10.98,Aluminum,MINK / RANGO,10.98,Aluminum,600458-0,B1-K,Blue
MINK / RANGO,10.98,Aluminum,MINK / RANGO,10.98,Aluminum,600411-0,B1-T,Blue
MINK / RANGO,10.98,Aluminum,70MM2 CU (19 / 2.14),10.7,Copper,600458-0,B1-K,Blue
MINK / RANGO,10.98,Aluminum,70MM2 CU (19 / 2.14),10.7,Copper,600411-0,B1-T,Blue
MINK / RANGO,10.98,Aluminum,19 / 083 CU (65.1MM2),10.5,Copper,600458-0,B1-K,Blue
MINK / RANGO,10.98,Aluminum,19 / 083 CU (65.1MM2),10.5,Copper,600411-0,B1-T,Blue
MINK / RANGO,10.98,Aluminum,HAKE,10.41,Aluminum,600458-0,B1-K,Blue
MINK / RANGO,10.98,Aluminum,HAKE,10.41,Aluminum,600411-0,B1-T,Blue
MINK / RANGO,10.98,Aluminum,FLY / SNIPE,10.2,Aluminum,600458-0,B1-K,Blue
MINK / RANGO,10.98,Aluminum,FLY / SNIPE,10.2,Aluminum,600411-0,B1-T,Blue
MINK / RANGO,10.98,Aluminum,RAVEN,10.11,Aluminum,600458-0,B1-K,Blue
MINK / RANGO,10.98,Aluminum,RAVEN,10.11,Aluminum,600411-0,B1-T,Blue
MINK / RANGO,10.98,Aluminum,RAVEN,10.11,Aluminum,600448-0,,Blue
MINK / RANGO,10.98,Aluminum,RABBIT,10.0,Aluminum,600458-0,B1-K,Blue
MINK / RANGO,10.98,Aluminum,RABBIT,10.0,Aluminum,600411-0,B1-T,Blue
MINK / RANGO,10.98,Aluminum,RABBIT,10.0,Aluminum,600448-0,,Blue
MINK / RANGO,10.98,Aluminum,19 / 072 CU,9.15,Copper,600403-0,,Blue
MINK / RANGO,10.98,Aluminum,19 / 072 CU,9.15,Copper,600448-0,,Blue
MINK / RANGO,10.98,Aluminum,19 / 072 CU,9.15,Copper,600411-0,B1-T,Blue
MINK / RANGO,10.98,Aluminum,FLUORINE,9.0,Aluminum,600403-0,,Blue
MINK / RANGO,10.98,Aluminum,FLUORINE,9.0,Aluminum,600448-0,,Blue
MINK / RANGO,10.98,Aluminum,FLUORINE,9.0,Aluminum,600411-0,B1-T,Blue
MINK / RANGO,10.98,Aluminum,KUTU / FERRET,9.0,Aluminum,600403-0,,Blue
MINK / RANGO,10.98,Aluminum,KUTU / FERRET,9.0,Aluminum,600448-0,,Blue
MINK / RANGO,10.98,Aluminum,KUTU / FERRET,9.0,Aluminum,600411-0,B1-T,Blue
MINK / RANGO,10.98,Aluminum,LAMPREY,8.97,Aluminum,600403-0,,Blue
MINK / RANGO,10.98,Aluminum,LAMPREY,8.97,Aluminum,600448-0,,Blue
MINK / RANGO,10.98,Aluminum,LAMPREY,8.97,Aluminum,600411-0,B1-T,Blue
MINK / RANGO,10.98,Aluminum,50MM2 CU (19 / 1.78),8.9,Copper,600403-0,,Blue
MINK / RANGO,10.98,Aluminum,50MM2 CU (19 / 1.78),8.9,Copper,600448-0,,Blue
MINK / RANGO,10.98,Aluminum,50MM2 CU (19 / 1.78),8.9,Copper,600411-0,B1-T,Blue
MINK / RANGO,10.98,Aluminum,LADYBIRD,8.4,Aluminum,600403-0,,Blue
MINK / RANGO,10.98,Aluminum,LADYBIRD,8.4,Aluminum,600448-0,,Blue
MINK / RANGO,10.98,Aluminum,LADYBIRD,8.4,Aluminum,600411-0,B1-T,Blue
MINK / RANGO,10.98,Aluminum,FOX,8.38,Aluminum,600403-0,,Blue
MINK / RANGO,10.98,Aluminum,FOX,8.38,Aluminum,600448-0,,Blue
MINK / RANGO,10.98,Aluminum,FOX,8.38,Aluminum,600411-0,B1-T,Blue
MINK / RANGO,10.98,Aluminum,19 / 064 CU (38.7MM2),8.13,Copper,600403-0,,Blue
